id	name	type	typecode	address	location	pname	cityname	adname	projectid
B0FFFYS35T	银亿环球中心A座(西北门)	通行设施;建筑物门;建筑物正门	991001	日新街95号	121.556404,29.868028	浙江省	宁波市	海曙区	54334
B0FFFZJFJ9	亿彩购物中心(西1门)	通行设施;建筑物门;建筑物正门	991001	药行街46号	121.556268,29.867526	浙江省	宁波市	海曙区	54334
B0FFFYS2I6	银亿环球中心B座(南门)	通行设施;建筑物门;建筑物正门	991001	药行街42号	121.556778,29.867139	浙江省	宁波市	海曙区	54334
B0FFFYS2I4	医药大楼(西北门)	通行设施;建筑物门;建筑物正门	991001	车轿街26号	121.557547,29.867905	浙江省	宁波市	海曙区	54334
B0FFFYS3GH	灵桥日用品市场(北门)	通行设施;建筑物门;建筑物正门	991001	药行街39号	121.556413,29.866789	浙江省	宁波市	海曙区	54334
B0FFFRZ7ZO	宁波世界贸易中心(西南门)	通行设施;建筑物门;建筑物正门	991001	东渡路29号	121.557922,29.868101	浙江省	宁波市	海曙区	54334
B0FFFYS35R	银亿环球中心C座(东门)	通行设施;建筑物门;建筑物正门	991001	车轿街45号	121.557364,29.868726	浙江省	宁波市	海曙区	54334
B0FFFRZ83X	灵桥广场(东南门)	通行设施;建筑物门;建筑物正门	991001	药行街31号	121.556937,29.866532	浙江省	宁波市	海曙区	54334
