id	name	type	typecode	address	location	pname	cityname	adname	projectid
B0FFFZXZN8	广百百货商务楼(南门)	通行设施;建筑物门;建筑物正门	991001	西湖路12号	113.268482,23.123317	广东省	广州市	越秀区	23021
B0FFFTK0UU	新华书店(正门)	通行设施;建筑物门;建筑物正门	991001	北京路276号	113.269005,23.123870	广东省	广州市	越秀区	23021
B0FFHDJRR0	天河城百货北京路店北区(北门)	通行设施;建筑物门;建筑物正门	991001	北京路一街238号天河城百货北京路店北区F1层	113.270034,23.123154	广东省	广州市	越秀区	23021
B0FFHFC17P	广百百货(出入口)	通行设施;建筑物门;建筑物正门	991001	北京路295号广百百货F1层	113.268318,23.123219	广东省	广州市	越秀区	23021
B0FFFEAWVG	广百百货北京路店(南门)	通行设施;建筑物门;建筑物正门	991001	西湖路12号	113.268194,23.123378	广东省	广州市	越秀区	23021
B0FFFTK351	广州市青年文化宫(南门)	通行设施;建筑物门;建筑物正门	991001	北京路312号	113.269037,23.124105	广东省	广州市	越秀区	23021
B0FFG4DWR0	广百新翼商务中心(南门)	通行设施;建筑物门;建筑物正门	991001	西湖路18号	113.267926,23.123352	广东省	广州市	越秀区	23021
B0FFFZV13X	银座广场(西门)	通行设施;建筑物门;建筑物正门	991001	北京路194号	113.269140,23.121928	广东省	广州市	越秀区	23021
