id	name	type	typecode	address	location	pname	cityname	adname	projectid
B0FFH1M7EN	流行视窗购物广场珞瑜路店(北门)	通行设施;建筑物门;建筑物正门	991001	珞瑜路20号流行视窗购物广场(珞瑜路店)F1层	114.354103,30.526126	湖北省	武汉市	洪山区	50043
B0FFGCE8GK	阜华大厦C座(东南门)	通行设施;建筑物门;建筑物正门	991001	珞喻路22号附近	114.354306,30.525819	湖北省	武汉市	洪山区	50043
B0FFGCE8O8	乐天城购物广场(东北门)	通行设施;建筑物门;建筑物正门	991001	珞喻路4号	114.354699,30.525991	湖北省	武汉市	洪山区	50043
B0FFGIMBM8	阜华大厦D座(西南门)	通行设施;建筑物门;建筑物正门	991001	珞喻路24号附近	114.354030,30.525546	湖北省	武汉市	洪山区	50043
B0FFH1WQBY	群光广场(北二门)	通行设施;建筑物门;建筑物正门	991001	珞瑜路6号群光广场F1层	114.355502,30.525542	湖北省	武汉市	洪山区	50043
B0FFGCE8K4	未来城C座(西北门)	通行设施;建筑物门;建筑物正门	991001	珞狮路141号附近	114.353261,30.525328	湖北省	武汉市	洪山区	50043
B0FFGAIM2U	珞珈创意体验城(1号门)	通行设施;建筑物门;建筑物正门	991001	珞瑜路33号珞珈创意体验城1F层	114.355674,30.526441	湖北省	武汉市	洪山区	50043
B0FFHCZJTY	新世界百货(西二门)	通行设施;建筑物门;建筑物正门	991001	珞喻路1号新世界百货1F层	114.354041,30.527368	湖北省	武汉市	洪山区	50043
