id	name	type	typecode	address	location	pname	cityname	adname	projectid
B0FFG3DA6M	长兴市场(东南1门)	通行设施;建筑物门;建筑物正门	991001	西安路107号	121.587321,38.914883	辽宁省	大连市	沙河口区	15165
B0FFG2TQNJ	福佳新天地广场D座(西南1门)	通行设施;建筑物门;建筑物正门	991001	兴工南五街1号福佳新天地购物广场F1	121.587429,38.916183	辽宁省	大连市	沙河口区	15165
B0FFG2TR5C	百盛西安路店(西门)	通行设施;建筑物门;建筑物正门	991001	西安路22-38号	121.588177,38.915329	辽宁省	大连市	沙河口区	15165
B0FFG3CLB8	福佳新天地广场E座(西南1门)	通行设施;建筑物门;建筑物正门	991001	兴工南五街13号附近	121.586702,38.916381	辽宁省	大连市	沙河口区	15165
B019B10CRN	大商集团二百大楼(南门)	通行设施;建筑物门;建筑物正门	991001	长兴街175号大商集团二百大楼F1层	121.588036,38.914596	辽宁省	大连市	沙河口区	15165
B0FFG2TR06	天兴罗斯福(东2门)	通行设施;建筑物门;建筑物正门	991001	西安路139号天兴罗斯福1F层	121.586761,38.914285	辽宁省	大连市	沙河口区	15165
B0FFG2U0E3	友谊商城(东北门)	通行设施;建筑物门;建筑物正门	991001	西安路101B	121.588065,38.916454	辽宁省	大连市	沙河口区	15165
B0FFGPMFKG	天兴罗斯福(东3门)	通行设施;建筑物门;建筑物正门	991001	西安路139号天兴罗斯福1F层	121.586835,38.914091	辽宁省	大连市	沙河口区	15165
