id	name	type	typecode	address	location	pname	cityname	adname	projectid
B0FFGWUHK5	如家快捷酒店杭州萧山市心南路新世纪广场店(正门)	通行设施;建筑物门;建筑物正门	991001	市心南路128号如家快捷酒店(杭州萧山市心南路新世纪广场店)F1层	120.267185,30.161702	浙江省	杭州市	萧山区	32412
B0FFI6DE49	新世纪广场A座(西六门)	通行设施;建筑物门;建筑物正门	991001	市心南路139号新世纪广场A座F1层	120.267639,30.161307	浙江省	杭州市	萧山区	32412
B0FFGXM28C	新青年广场B座(东北门)	通行设施;建筑物门;建筑物正门	991001	迎春南路205号	119.694785,29.789559	浙江省	杭州市	桐庐县	32412
B0FFGXM2C4	新青年广场A座(东北门)	通行设施;建筑物门;建筑物正门	991001	迎春南路231号	119.694084,29.789950	浙江省	杭州市	桐庐县	32412
B0FFIQVXFU	星光天地(北3门)	通行设施;建筑物门;建筑物正门	991001	金城路296号星光天地F1层	120.251114,30.181340	浙江省	杭州市	萧山区	32412
B0FFGY06RO	新世纪大厦(西南正门)	通行设施;建筑物门;建筑物正门	991001	严东关路168号	119.276994,29.471554	浙江省	杭州市	建德市	32412
B0FFFZJQWU	新美商城(南门)	通行设施;建筑物门;建筑物正门	991001	下沙4号大街15号新美商城F1层	120.346869,30.306354	浙江省	杭州市	江干区	32412
B0FFGIHIK9	新安江汽车南站(东北门)	通行设施;建筑物门;建筑物正门	991001	白沙路270号	119.284795,29.459621	浙江省	杭州市	建德市	32412
B0FFGZGAQS	杭州高新技术产业开发区(滨江)城市建设档案馆(西南门)	通行设施;建筑物门;建筑物正门	991001	官河路7号	120.231656,30.187247	浙江省	杭州市	滨江区	32412
B0FFH26D0M	创新大厦(东南门)	通行设施;建筑物门;建筑物正门	991001	江南大道3850号附近	120.161265,30.183593	浙江省	杭州市	滨江区	32412
B0FFH01DH6	浙江理工大学启新学院(南门)	通行设施;建筑物门;建筑物正门	991001	2号大街928号浙江理工大学	120.354083,30.313943	浙江省	杭州市	江干区	32412
B0FFGLBK8V	鹿山新凯商务楼(南正门)	通行设施;建筑物门;建筑物正门	991001	体育馆路500	119.929797,30.044095	浙江省	杭州市	富阳区	32412
B0FFGATHLE	浙江海外高层次人才创新园11幢(南门)	通行设施;建筑物门;建筑物正门	991001	海创路东150米	120.016199,30.281779	浙江省	杭州市	余杭区	32412
B0FFGO392E	新登客运西站(西南门)	通行设施;建筑物门;建筑物正门	991001	新兴西路与方廉路交叉口西北50米	119.713668,29.977370	浙江省	杭州市	富阳区	32412
B0FFGFQSGZ	新浦沿村文化活动室(东南门)	通行设施;建筑物门;建筑物正门	991001	新浦沿村190-191号新浦沿村村委会附近	120.115224,30.102663	浙江省	杭州市	西湖区	32412
B0FFGATGWF	浙江海外高层次人才创新园4幢(西南门)	通行设施;建筑物门;建筑物正门	991001	高教路西150米	120.018232,30.281876	浙江省	杭州市	余杭区	32412
B0FFGATGWG	浙江海外高层次人才创新园5幢(西南门)	通行设施;建筑物门;建筑物正门	991001	文一西路9980号附近	120.017967,30.282831	浙江省	杭州市	余杭区	32412
B0FFG4GJ90	浙江海外高层次人才创新园15幢(西南门)	通行设施;建筑物门;建筑物正门	991001	海创路东200米	120.017097,30.281244	浙江省	杭州市	余杭区	32412
B0FFG4IC3S	浙江海外高层次人才创新园10幢(东南门)	通行设施;建筑物门;建筑物正门	991001	海创路东150米	120.016303,30.282192	浙江省	杭州市	余杭区	32412
