id	name	type	typecode	address	location	pname	cityname	adname	projectid
B0FFG7MSDF	展源商务大厦(西北门)	通行设施;建筑物门;建筑物正门	991001	梅龙大道912号	114.035083,22.643674	广东省	深圳市	龙华区	50800
B0FFG8V85D	庆合大厦(东北门)	通行设施;建筑物门;建筑物正门	991001	布吉路33-35号	114.116079,22.597991	广东省	深圳市	龙岗区	50800
B0FFG7MXSS	盛瑞商务大厦(西北门)	通行设施;建筑物门;建筑物正门	991001	梅龙大道868号	114.033845,22.642668	广东省	深圳市	龙华区	50800
B0FFG6UEGJ	明珠商务大厦(西北门)	通行设施;建筑物门;建筑物正门	991001	梅龙大道862号	114.033535,22.642414	广东省	深圳市	龙华区	50800
B0FFHT6SRU	创新大厦(正门)	通行设施;建筑物门;建筑物正门	991001	创业花园7创新大厦(创业中路)附近	114.024572,22.617324	广东省	深圳市	龙华区	50800
B0FFGJ7Y9J	鑫荣大厦A座(西门)	通行设施;建筑物门;建筑物正门	991001	新区大道东150米	114.024551,22.616495	广东省	深圳市	龙华区	50800
B0FFH1DSTI	恒辉百货(正门)	通行设施;建筑物门;建筑物正门	991001	富利路与雪岗北路交叉口西北100米	114.062590,22.660705	广东省	深圳市	龙岗区	50800
B0FFHT71HJ	东吴商厦(正门)	通行设施;建筑物门;建筑物正门	991001	新区大道342号附近	114.024229,22.615863	广东省	深圳市	龙华区	50800
