id	name	type	typecode	address	location	pname	cityname	adname	projectid
B0FFI69F2Z	华润万家购物中心(北门)	通行设施;建筑物门;建筑物正门	991001	中山路150号华润万家购物中心F1层	115.897764,28.674672	江西省	南昌市	西湖区	48764
B0FFGD33E3	银田大厦(北门)	通行设施;建筑物门;建筑物正门	991001	子安路89号附近	115.885826,28.667575	江西省	南昌市	西湖区	48764
B0FFHUTHWY	煌盛外滩国际B座(西北门)	通行设施;建筑物门;建筑物正门	991001	金环三路附近	115.856290,28.638255	江西省	南昌市	西湖区	48764
B0FFHUTC87	煌盛外滩国际A座(东南门)	通行设施;建筑物门;建筑物正门	991001	沿江南大道1499号煌盛外滩国际附近	115.855697,28.637702	江西省	南昌市	西湖区	48764
B0FFHUTC1G	力高滨江国际天郡B(西南门)	通行设施;建筑物门;建筑物正门	991001	沿江南大道1299号附近	115.853816,28.636252	江西省	南昌市	西湖区	48764
B0FFGD33DV	滨江壹号环球中心(东北门)	通行设施;建筑物门;建筑物正门	991001	朝阳洲北路附近	115.874695,28.669630	江西省	南昌市	西湖区	48764
B0FFHUTGVE	力高滨江国际天郡A(西北门)	通行设施;建筑物门;建筑物正门	991001	沿江南大道1299号附近	115.853874,28.636645	江西省	南昌市	西湖区	48764
B0FFGD35LV	强威大厦(南门)	通行设施;建筑物门;建筑物正门	991001	中山路与西湖路交叉口北50米	115.897403,28.675228	江西省	南昌市	东湖区	48764
