id	name	type	typecode	address	location	pname	cityname	adname	projectid
B0FFGPMISJ	凯德MALL西直门店(南3门)	通行设施;建筑物门;建筑物正门	991001	西直门外大街1号西环广场凯德MALLF1层	116.352959,39.940875	北京市	北京市	西城区	31517
B0FFIOY1LZ	凯德MALL西直门店(西南门)	通行设施;建筑物门;建筑物正门	991001	西直门外大街1号院附近	116.352378,39.941566	北京市	北京市	西城区	31517
B0FFGPMJ08	凯德MALL·西直门(东2门)	通行设施;建筑物门;建筑物正门	991001	西直门外大街1号凯德MALL·西直门F1层	116.353157,39.941354	北京市	北京市	西城区	31517
B0FFGPMJ4O	凯德MALL·西直门(东1门)	通行设施;建筑物门;建筑物正门	991001	西直门外大街1号凯德MALL·西直门F1层	116.352903,39.942011	北京市	北京市	西城区	31517
B0FFGPMISD	凯德MALL·西直门(西11门)	通行设施;建筑物门;建筑物正门	991001	西直门外大街1号凯德MALL·西直门F1层	116.352418,39.941991	北京市	北京市	西城区	31517
B0FFGPMIXI	凯德MALL·西直门(西4门)	通行设施;建筑物门;建筑物正门	991001	西直门外大街1号凯德MALL·西直门F1层	116.352526,39.941378	北京市	北京市	西城区	31517
B0FFG2WMPW	西环广场-T2座凯德MALL西直门店(正门)	通行设施;建筑物门;建筑物正门	991001	西直门外大街1号院附近	116.352378,39.941566	北京市	北京市	西城区	31517
B0FFGIB5Y5	西环广场-T1座凯德MALL西直门店(正门)	通行设施;建筑物门;建筑物正门	991001	西直门大街1号院3	116.352503,39.940770	北京市	北京市	西城区	31517
